fn,target_name,length,batch_size,trial,round,retry,attempt,api_attempt_start,api_attempt_end,accepted,sampled_unique,sampled_duplicate_count,sampling_strategy,sampling_mistake_count,sampling_boundary_count,sampling_anchor_count,sampling_fill_count,sampling_positive_count,sampling_negative_count,sampling_score_eval_errors,compile_error,weighted_error,alpha,batch_acc,train_acc,val_acc,test_acc,ensemble_train_acc,ensemble_val_acc,ensemble_test_acc,request_model,returned_model,prompt_tokens,completion_tokens,reasoning_tokens,pricing_model,input_rate_per_million,output_rate_per_million,estimated_input_cost_usd,estimated_output_cost_usd,estimated_total_cost_usd,tool_uses,duration_ms,repair_rounds_requested,repair_calls,repair_best_step,repair_gate_reason,repair_gate_weighted_error,repair_initial_batch_acc,repair_final_batch_acc,repair_history,whole_train_repair_rounds_requested,candidate_selection,candidate_selected,candidate_reject_reason,candidate_ensemble_train_acc,candidate_ensemble_val_acc,candidate_ensemble_test_acc,candidate_ensemble_val_drop,candidate_code_sha256,candidate_code_chars,candidate_source_count,candidate_source_stages,eval_errors
fn_o,cdc_diabetes,21,256,1,1,1,1,1,1,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.3315999999999798,0.35047868673009497,0.62890625,0.6684,0.668,0.664,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,4714,4259,gpt-5.2,1.75,14.0,0.049313249999999996,0.065996,0.11530925,0,64849,0,0,0,repair_disabled,,0.62890625,0.62890625,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.62890625, ""mistakes"": 95, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.62890625, ""mistakes"": 95, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.6684,0.668,0.664,,8fdae841bc722c21d7077108aafdd5442a4829b38c09e7e51e59be38e6c98715,1328,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,2,2,2,2,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.3104999999999821,0.39889139792995326,0.6328125,0.6895,0.681,0.696,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,1511,1176,gpt-5.2,1.75,14.0,0.049313249999999996,0.021154,0.07046725,0,17460,0,0,0,repair_disabled,,0.6328125,0.6328125,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.6328125, ""mistakes"": 94, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.6328125, ""mistakes"": 94, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.6895,0.681,0.696,,b6d369b50f809aa80de9bdc594dcd10303c51044a71d0e4604acc6490ee5de52,887,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,3,3,3,3,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.2972999999999836,0.43009416409708934,0.65234375,0.7027,0.69,0.7034,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,774,368,gpt-5.2,1.75,14.0,0.049313249999999996,0.010835999999999998,0.060149249999999994,0,9326,0,0,0,repair_disabled,,0.65234375,0.65234375,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.65234375, ""mistakes"": 89, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.65234375, ""mistakes"": 89, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7027,0.69,0.7034,,335b27d4cda6c10d27395c9234348ae5c2da365cc4c1e3a31e7b7ce5945983ac,948,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,4,4,4,4,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.3005999999999832,0.4222211736552406,0.63671875,0.6994,0.688,0.7005,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,3047,2620,gpt-5.2,1.75,14.0,0.049313249999999996,0.042657999999999995,0.09197124999999999,0,35572,0,0,0,repair_disabled,,0.63671875,0.63671875,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.63671875, ""mistakes"": 93, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.63671875, ""mistakes"": 93, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.6994,0.688,0.7005,,d14bc1a579c6e50c3261b2dee6495065936a4160997b3aef7bef581f09b78b00,1091,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,5,5,5,5,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.30739999999998247,0.40615140043195425,0.640625,0.6926,0.685,0.6927,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,1946,1473,gpt-5.2,1.75,14.0,0.049313249999999996,0.027244,0.07655725,0,22720,0,0,0,repair_disabled,,0.640625,0.640625,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.640625, ""mistakes"": 92, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.640625, ""mistakes"": 92, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.6926,0.685,0.6927,,d0d2b9cfd2d9b628937fa09a7d125864506e1e1b315354aba2f24b0541b93958,1231,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,6,6,6,6,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.29949999999998334,0.42483997411081853,0.66015625,0.7005,0.687,0.7039,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,1912,1505,gpt-5.2,1.75,14.0,0.049313249999999996,0.026768,0.07608124999999999,0,22796,0,0,0,repair_disabled,,0.66015625,0.66015625,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.66015625, ""mistakes"": 87, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.66015625, ""mistakes"": 87, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7005,0.687,0.7039,,6153ae84db18f8b4874ec8a42e8331a6a47ce7cd94ceabef64527d2b3ab08a97,936,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,7,7,7,7,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.29739999999998357,0.4298548529028753,0.6484375,0.7026,0.6915,0.7026,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,795,331,gpt-5.2,1.75,14.0,0.049313249999999996,0.011130000000000001,0.06044325,0,9496,0,0,0,repair_disabled,,0.6484375,0.6484375,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.6484375, ""mistakes"": 90, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.6484375, ""mistakes"": 90, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7026,0.6915,0.7026,,0a1308d9b4a3949e884de493e1ed751ec512c1bceb753968a832f57f4c1adcca,1246,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,8,8,8,8,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.4140999999999707,0.173520817999671,0.55078125,0.5859,0.5785,0.5885,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,1819,1174,gpt-5.2,1.75,14.0,0.049313249999999996,0.025466000000000003,0.07477924999999999,0,20690,0,0,0,repair_disabled,,0.55078125,0.55078125,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.55078125, ""mistakes"": 115, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.55078125, ""mistakes"": 115, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.5859,0.5785,0.5885,,a841532e3edcbe61d2249c23437df2d7960be7bffb029a7d5793da9e5074739e,1713,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,9,9,9,9,True,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.2968999999999836,0.43105187371774,0.65625,0.7031,0.695,0.7027,0.7031,0.695,0.7027,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,1098,485,gpt-5.2,1.75,14.0,0.049313249999999996,0.015372,0.06468525,0,11809,0,0,0,repair_disabled,,0.65625,0.65625,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.65625, ""mistakes"": 88, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.65625, ""mistakes"": 88, ""accepted_as_best"": false}]",0,best_ensemble_val,True,,0.7031,0.695,0.7027,,96ff54ab5d3d4e995ce0da696653b782f59e5493daaf8f6c9db4f151ea38ec70,1486,1,initial,0
fn_o,cdc_diabetes,21,256,1,1,10,10,10,10,False,256,0,stratified_diverse,0,0,0,256,128,128,0,,0.30289999999998296,0.416763077229621,0.625,0.6971,0.6795,0.6983,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28179,1846,1194,gpt-5.2,1.75,14.0,0.049313249999999996,0.025844,0.07515725,0,24862,0,0,0,repair_disabled,,0.625,0.625,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.625, ""mistakes"": 96, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.625, ""mistakes"": 96, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.6971,0.6795,0.6983,,aa4e34b5927edf1b546a4d15d580551a1dc803164dc479a09f78531e33c303cc,1666,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,1,11,11,11,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.4442630741911409,0.11193906542503347,0.3671875,0.6972,0.688,0.697,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1191,699,gpt-5.2,1.75,14.0,0.049147,0.016674,0.065821,0,13597,0,0,0,repair_disabled,,0.3671875,0.3671875,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.3671875, ""mistakes"": 162, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.3671875, ""mistakes"": 162, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,f2253f445493438d09e381531fa28ca0012aece29753766445bfc18e64701150,1349,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,2,12,12,12,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.44174592919323113,0.11703964340208795,0.375,0.6887,0.6775,0.6895,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1167,800,gpt-5.2,1.75,14.0,0.049147,0.016338000000000002,0.065485,0,14699,0,0,0,repair_disabled,,0.375,0.375,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.375, ""mistakes"": 160, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.375, ""mistakes"": 160, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,b5ece2e0e67f9b133fcfa96b2260e60093c137af74a3504b2f32822d439c20d4,810,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,3,13,13,13,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.4542745524930527,0.09170712472484134,0.2734375,0.7124,0.694,0.7097,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,2554,1926,gpt-5.2,1.75,14.0,0.049147,0.035755999999999996,0.084903,0,31354,0,0,0,repair_disabled,,0.2734375,0.2734375,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.2734375, ""mistakes"": 186, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.2734375, ""mistakes"": 186, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,313f64025080a6f484e8c9221f50f2824223282f2d8d56300199202e8af549bf,1613,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,4,14,14,14,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.4372876620733481,0.1260886541733917,0.33203125,0.6988,0.693,0.6985,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1926,1406,gpt-5.2,1.75,14.0,0.049147,0.026964,0.076111,0,24889,0,0,0,repair_disabled,,0.33203125,0.33203125,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.33203125, ""mistakes"": 171, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.33203125, ""mistakes"": 171, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,209778872249d6b18b5391492d080bdf7fc4f351ec729d06fc41943b55618774,1447,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,5,15,15,15,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.4360004309452936,0.1287051278275922,0.3828125,0.6478,0.6345,0.6402,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,3120,2457,gpt-5.2,1.75,14.0,0.049147,0.04368,0.09282699999999999,0,33182,0,0,0,repair_disabled,,0.3828125,0.3828125,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.3828125, ""mistakes"": 158, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.3828125, ""mistakes"": 158, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,a38a0257c565ce31371d944222d7431544b8a14ed2b754f109f9a832dff53082,1922,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,6,16,16,16,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.47722710841402555,0.04557731609843537,0.26171875,0.6949,0.6855,0.6977,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1862,1277,gpt-5.2,1.75,14.0,0.049147,0.026068,0.075215,0,22065,0,0,0,repair_disabled,,0.26171875,0.26171875,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.26171875, ""mistakes"": 189, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.26171875, ""mistakes"": 189, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,803326f2a0e16646a2cedd152827bd84e544d4c7a21e730d772abce475ba7f64,1609,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,7,17,17,17,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.45719641529771354,0.08581722034964383,0.3359375,0.6916,0.6805,0.6907,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1694,1309,gpt-5.2,1.75,14.0,0.049147,0.023716,0.07286300000000001,0,19434,0,0,0,repair_disabled,,0.3359375,0.3359375,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.3359375, ""mistakes"": 170, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.3359375, ""mistakes"": 170, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,e4658771f5851aa92d9817e2da0dad0a40741ceaf861249ddcdd53d37630799a,855,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,8,18,18,18,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.4592380402259368,0.0817052499063464,0.328125,0.702,0.6905,0.7056,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,777,327,gpt-5.2,1.75,14.0,0.049147,0.010878,0.060025,0,9469,0,0,0,repair_disabled,,0.328125,0.328125,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.328125, ""mistakes"": 172, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.328125, ""mistakes"": 172, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,a5ca7bef75f539482356945ab9538c68a873cd47d8389ef1e1e552170c3efac5,1116,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,9,19,19,19,False,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.45514039518680655,0.08996111171192049,0.27734375,0.7027,0.682,0.6985,,,,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1263,819,gpt-5.2,1.75,14.0,0.049147,0.017682,0.066829,0,15664,0,0,0,repair_disabled,,0.27734375,0.27734375,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.27734375, ""mistakes"": 185, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.27734375, ""mistakes"": 185, ""accepted_as_best"": false}]",0,best_ensemble_val,False,,0.7031,0.695,0.7027,0.0,b43f5248da6585b3d579ab7dc76eee5dcb8470fc26cd275ac27bc410f9498ce2,1211,1,initial,0
fn_o,cdc_diabetes,21,256,1,2,10,20,20,20,True,256,0,stratified_diverse,154,51,51,0,127,129,0,,0.4327640298061178,0.13529138834212118,0.38671875,0.67,0.662,0.6671,0.7031,0.695,0.7027,gpt-5.2-deep-learning-fundamentals,gpt-5.2-2025-12-11,28084,1008,612,gpt-5.2,1.75,14.0,0.049147,0.014112,0.06325900000000001,0,12240,0,0,0,repair_disabled,,0.38671875,0.38671875,"[{""step"": 0, ""status"": ""initial"", ""batch_acc"": 0.38671875, ""mistakes"": 157, ""eval_errors"": 0, ""accepted_as_best"": true}, {""step"": 1, ""status"": ""repair_disabled"", ""batch_acc"": 0.38671875, ""mistakes"": 157, ""accepted_as_best"": false}]",0,best_ensemble_val,True,,0.7031,0.695,0.7027,0.0,da51bb5d64b023efe640f9186154673f16681f2780102b7c23f9b29f09dd68f3,1101,1,initial,0
